업종명,업소명,소재지(도로명),소재지(지번),소재지전화,업태명
일반음식점,딱꾸공방,"충청남도 천안시 서북구 부성1길 28-11, 1층 (두정동, 예인빌)",충청남도 천안시 서북구 두정동 1016-1 예인빌 ,,경양식
일반음식점,닭빨집,"충청남도 천안시 서북구 불당33길 35, 107호 (불당동)",충청남도 천안시 서북구 불당동 1624 ,,경양식
일반음식점,스페이스공간,"충청남도 천안시 서북구 불당33길 36, 4층 401.402.403호 (불당동)",충청남도 천안시 서북구 불당동 1629 ,,한식
일반음식점,밀리언,"충청남도 천안시 서북구 성정중7길 16, 유진빌딩 1층 (성정동)",충청남도 천안시 서북구 성정동 1212 유진빌딩 ,,경양식
일반음식점,그니식당,"충청남도 천안시 서북구 불당32길 3-10, 1층 (불당동)",충청남도 천안시 서북구 불당동 1711 ,,한식
일반음식점,데메테르,"충청남도 천안시 서북구 두정공단1길 13-7, 2동 1층 (두정동)",충청남도 천안시 서북구 두정동 25-87 코끼리광택 ,,한식
일반음식점,광수육회두정점,"충청남도 천안시 서북구 오성6길 49, 1층 (두정동)",충청남도 천안시 서북구 두정동 724 ,,한식
일반음식점,웅이네오돌뼈닭발도,"충청남도 천안시 서북구 월봉1길 16, 오성빌딩 1층 107호 (쌍용동)",충청남도 천안시 서북구 쌍용동 499 오성빌딩 ,041 -578 -8852,한식
일반음식점,아빠제육,"충청남도 천안시 서북구 서부8길 7, 1층 (성정동)",충청남도 천안시 서북구 성정동 679-26 ,,한식
일반음식점,순전뚝배기명가,"충청남도 천안시 서북구 음봉로 909-7, 4동 지1층 (백석동)",충청남도 천안시 서북구 백석동 606-1 ,,한식
일반음식점,김밥나라,"충청남도 천안시 서북구 불당25로 236, 1층 116호 (불당동, 디엠센텀시티)",충청남도 천안시 서북구 불당동 1479-2 디엠센텀시티 ,,한식
일반음식점,어사출또,"충청남도 천안시 서북구 월봉로 95, 월봉청솔1단지아파트 상가동 지1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1367 롯데마트 ,,일식
일반음식점,주식회사진지,"충청남도 천안시 서북구 성거읍 봉주로 311-1, 1층",충청남도 천안시 서북구 성거읍 문덕리 217-2 ,,한식
일반음식점,청담푸드,"충청남도 천안시 서북구 도원6길 33, 1층 (성정동)",충청남도 천안시 서북구 성정동 861 초당골 ,,한식
일반음식점,더덕(THE DUCK),"충청남도 천안시 서북구 불당26로 80, 4동 A109일부호 (불당동, 천안불당지웰시티푸르지오1단지)",충청남도 천안시 서북구 불당동 1544 천안불당지웰시티푸르지오1단지 ,,식육(숯불구이)
일반음식점,케이엠딜리버리,"충청남도 천안시 서북구 도원6길 33, 1층 (성정동)",충청남도 천안시 서북구 성정동 861 초당골 ,,한식
일반음식점,신흥부네병천순대수육국밥,"충청남도 천안시 서북구 3공단5로 58, 디유빌 2층 203,204,205호 (성성동)",충청남도 천안시 서북구 성성동 511 디유빌 ,,한식
일반음식점,디에스커피,"충청남도 천안시 서북구 성정공원5로 40, 1층 (성정동)",충청남도 천안시 서북구 성정동 1468 인아프라자 ,,한식
일반음식점,명인만두천안성성점,"충청남도 천안시 서북구 성성6로 68, 602동 1층 124호 (성성동, 천안레이크타운3차푸르지오)",충청남도 천안시 서북구 성성동 969 천안레이크타운3차푸르지오 ,041 -566 -5521,한식
일반음식점,혼밥대왕불당동점,"충청남도 천안시 서북구 불당24로 38, 상가동 지하2층 상가2호 (불당동, 지웰푸르지오)",충청남도 천안시 서북구 불당동 1498 지웰푸르지오 ,,한식
일반음식점,이춘봉인생치킨두정점,"충청남도 천안시 서북구 서부대로 781, 1층 (두정동)",충청남도 천안시 서북구 두정동 1911 오룡관광 ,,호프/통닭
일반음식점,덕꾼오리바베큐,"충청남도 천안시 서북구 성환읍 성환1로 190, 1층",충청남도 천안시 서북구 성환읍 매주리 330-19 ,,한식
일반음식점,우뜨커피,"충청남도 천안시 서북구 개목6길 29, 1층 (성정동)",충청남도 천안시 서북구 성정동 1086 ,,경양식
일반음식점,멜버른커피하우스,"충청남도 천안시 서북구 입장면 입장천변1길 6, 1층",충청남도 천안시 서북구 입장면 유리 118-3 ,,경양식
일반음식점,제육대가,"충청남도 천안시 서북구 쌍용대로 73, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1011 카파 ,041 -577 -9919,한식
일반음식점,테마푸드,"충청남도 천안시 서북구 서부4길 5, 1층 (성정동)",충청남도 천안시 서북구 성정동 683-5 ,041 -577 -9854,한식
일반음식점,오빠막창쌍용불당점,"충청남도 천안시 서북구 쌍용8길 26, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1309 세종예술영재원 ,,한식
일반음식점,불당동항아리보쌈,"충청남도 천안시 서북구 불당31길 31, 1동 1층 (불당동)",충청남도 천안시 서북구 불당동 1660 ,041 -555 -2626,한식
일반음식점,커피타임,"충청남도 천안시 서북구 입장면 연곡길 166, 1층",충청남도 천안시 서북구 입장면 유리 322-11 ,,경양식
일반음식점,소돈소돈,"충청남도 천안시 서북구 불당22대로 86, 마블러스에스타워 2층 211,212호 (불당동)",충청남도 천안시 서북구 불당동 1535 마블러스에스타워 ,041 -555 -6692,식육(숯불구이)
일반음식점,피자유니온,"충청남도 천안시 서북구 성환읍 신선동길 52, 1동 1층",충청남도 천안시 서북구 성환읍 매주리 304-21 ,041 -576 -7179,경양식
일반음식점,치킨플러스천안직산점,"충청남도 천안시 서북구 직산읍 천안밸리로 22-22, 214동 102호 (한양 수자인 비다펠리즈)",충청남도 천안시 서북구 직산읍 삼은리 575 한양 수자인 비다펠리즈 ,,호프/통닭
일반음식점,일품알탕,"충청남도 천안시 서북구 밤개울1길 12, 1동 1층 (차암동)",충청남도 천안시 서북구 차암동 494 ,,한식
일반음식점,참치공간,"충청남도 천안시 서북구 불당19로 200, 401동 지1층 (불당동, 불당 호반베르디움 The First)",충청남도 천안시 서북구 불당동 1811 불당 호반베르디움 The First ,,일식
일반음식점,미인,"충청남도 천안시 서북구 한들1로 157, 천안 마치애비뉴Ⅳ 155호 (백석동)",충청남도 천안시 서북구 백석동 1059 ,041 -533 -1453,분식
일반음식점,교동면옥천안쌍용점,"충청남도 천안시 서북구 불당대로 291, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 384-3 장항선본가 ,,한식
일반음식점,진무찜닭앤생갈비찜,"충청남도 천안시 서북구 쌍용16길 24, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 729 ,,식육(숯불구이)
일반음식점,베스트생갈비찜앤찜닭,"충청남도 천안시 서북구 성정3길 27, 1층 (성정동)",충청남도 천안시 서북구 성정동 707-5 ,,한식
일반음식점,청춘푸드,"충청남도 천안시 서북구 성정중2길 6, 1층 일부호 (성정동)",충청남도 천안시 서북구 성정동 1252 명광빌딩 ,,한식
일반음식점,배떡천안두정점,"충청남도 천안시 서북구 두정역서1길 4-12, 1층 (두정동)",충청남도 천안시 서북구 두정동 1636 ,,분식
일반음식점,메이트,"충청남도 천안시 서북구 원두정7길 11, 지하1층 (두정동)",충청남도 천안시 서북구 두정동 887-1 밀러생맥주 ,,경양식
일반음식점,파티업,"충청남도 천안시 서북구 원두정7길 11, 2층 (두정동)",충청남도 천안시 서북구 두정동 887-1 밀러생맥주 ,,경양식
일반음식점,안성깍두기,"충청남도 천안시 서북구 불당32길 15, 1층 (불당동)",충청남도 천안시 서북구 불당동 1712 ,,한식
일반음식점,태권치킨불당점,"충청남도 천안시 서북구 불당25로 8, 가동 지하1층 121호 (불당동, 불당호반써밋플레이스 센터시티)",충청남도 천안시 서북구 불당동 1846 불당호반써밋플레이스 센터시티 ,041 -569 -0815,호프/통닭
일반음식점,불당그집,"충청남도 천안시 서북구 불당31길 16, 1층 (불당동)",충청남도 천안시 서북구 불당동 1678 ,,한식
일반음식점,더블유키친천안쌍용불당점,"충청남도 천안시 서북구 불당11로 46, 1층 (불당동)",충청남도 천안시 서북구 불당동 1198 ,041 -565 -3007,호프/통닭
일반음식점,옥구삼,"충청남도 천안시 서북구 성정로 97-9, 1층 10호 (성정동)",충청남도 천안시 서북구 성정동 730-7 무지개교회 ,,한식
일반음식점,우미정,"충청남도 천안시 서북구 차돌들길 7-3, 1층 104호 (쌍용동)",충청남도 천안시 서북구 쌍용동 210-9 동성빌딩 ,,한식
일반음식점,크래프트힐,"충청남도 천안시 서북구 불당31길 3-3, 1층 (불당동)",충청남도 천안시 서북구 불당동 1658 ,,경양식
일반음식점,새우튀김주는족발,"충청남도 천안시 서북구 서부14길 36, 1층 (성정동)",충청남도 천안시 서북구 성정동 670-2 ,,한식
일반음식점,걸작떡볶이치킨,"충청남도 천안시 서북구 성정공원5로 35, 메트로죤-2 1층 107호 (성정동)",충청남도 천안시 서북구 성정동 1358 메트로죤 ,041 -522 -7619,분식
일반음식점,범스케밥천안성정점,"충청남도 천안시 서북구 성정3길 27, 주건축물제1동 1층 (성정동)",충청남도 천안시 서북구 성정동 707-5 ,041 -575 -1838,한식
일반음식점,더맘테이블5800,"충청남도 천안시 서북구 월봉로 95, 월봉청솔1단지아파트상가동 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1367 롯데마트 ,041 -417 -1001,한식
일반음식점,노라,"충청남도 천안시 서북구 검은들3길 38, 한나프라자빌딩 105호 (불당동)",충청남도 천안시 서북구 불당동 720 한나프라자빌딩 ,,한식
일반음식점,승도리네곱도리탕천안신불당점,"충청남도 천안시 서북구 불당33길 36, 103호 (불당동)",충청남도 천안시 서북구 불당동 1629 ,,한식
일반음식점,국민생막창,"충청남도 천안시 서북구 서부16길 49, 1층 111.112호 (성정동, 대우목화아파트)",충청남도 천안시 서북구 성정동 643 대우목화아파트 ,,한식
일반음식점,토리노피자,"충청남도 천안시 서북구 성환읍 성월2길 16, 상가동 1층 102호 (현대한솔아파트)",충청남도 천안시 서북구 성환읍 성월리 150 현대한솔아파트 ,041 -582 -9978,경양식
일반음식점,마꼬창성정점,"충청남도 천안시 서북구 서부19길 31, 1층 (성정동)",충청남도 천안시 서북구 성정동 626-6 ,,식육(숯불구이)
일반음식점,햇살머믄꼬마김밥불당시티점,"충청남도 천안시 서북구 공원로 177, 근린생활시설-1동 지하2층 106호 (불당동, 천안불당 시티프라디움)",충청남도 천안시 서북구 불당동 1283 천안불당 시티프라디움 ,041 -549 -4508,분식
일반음식점,위커피,"충청남도 천안시 서북구 성성4길 61, 지하1~4층 B101~104,101~103,201,301,401호 (성성동)",충청남도 천안시 서북구 성성동 40-14 ,,경양식
일반음식점,보스참치천안쌍용점,"충청남도 천안시 서북구 쌍용19로 21, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 415-1 ,,일식
일반음식점,불향쭈꾸미,"충청남도 천안시 서북구 서부2길 33, 1층 (성정동)",충청남도 천안시 서북구 성정동 650-15 ,,한식
일반음식점,회사,"충청남도 천안시 서북구 불당5길 17, 1층 (불당동)",충청남도 천안시 서북구 불당동 1169 ,,일식
일반음식점,황금푸드,"충청남도 천안시 서북구 봉서5길 20, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 813 비젼호프 ,041 -573 -9943,한식
일반음식점,냉면장인임사부,"충청남도 천안시 서북구 쌍용14길 14, 1동 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1440 삼성바이크샵0 ,,한식
일반음식점,행복식당,"충청남도 천안시 서북구 천안천4길 60, 1층 (와촌동)",충청남도 천안시 서북구 와촌동 51-2 ,,한식
일반음식점,미스신두마리치킨,"충청남도 천안시 서북구 부성6길 11, 1층 105호 (두정동, 한성아파트)",충청남도 천안시 서북구 두정동 1000 한성아파트 ,,호프/통닭
일반음식점,장김밥앤분식,"충청남도 천안시 서북구 불당21로 67-18, 1층 112-1호 (불당동)",충청남도 천안시 서북구 불당동 1536-2 ,,분식
일반음식점,탕화쿵푸마라탕불당점,"충청남도 천안시 서북구 불당21로 67-12, 1 1층 105호 (불당동)",충청남도 천안시 서북구 불당동 1537 퍼스트프라자 ,041 -568 -6900,중국식
일반음식점,오도독,"충청남도 천안시 서북구 서부19길 4, 1층 (성정동)",충청남도 천안시 서북구 성정동 619-1 덕산빌딩 ,,한식
일반음식점,동래집천안신불당점,"충청남도 천안시 서북구 불당33길 17, 더블리스III 1층 106호 (불당동)",충청남도 천안시 서북구 불당동 1622 ,,한식
일반음식점,장어왕,"충청남도 천안시 서북구 월봉로 38, 수암빌딩 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 159-10 수암빌딩 ,,한식
일반음식점,무모한초밥성정1호점,"충청남도 천안시 서북구 동서대로 150, 가동 1층 (성정동)",충청남도 천안시 서북구 성정동 625-1 제일카센타 ,041 -578 -0077,한식
일반음식점,주식회사더드림천안지점,"충청남도 천안시 서북구 성거읍 망향로 916, 1층",충청남도 천안시 서북구 성거읍 오목리 4-2 제비꽃연가 ,,뷔페식
일반음식점,스카이라운지,"충청남도 천안시 서북구 두정로 228, 디지털월드 6층 F01호 (두정동)",충청남도 천안시 서북구 두정동 1467 디지털월드 ,,분식
일반음식점,코리엔탈깻잎두마리치킨성정점,"충청남도 천안시 서북구 성정13길 11, 1층 (성정동)",충청남도 천안시 서북구 성정동 706-9 ,,호프/통닭
